event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,price_segment
2019-11-23 05:12:58+00:00,purchase,12720607,,unknown,joyroad,46.08,514340570,fc512644-b1f9-459f-9c6d-e64aea30232b,<$50
2019-11-23 05:17:36+00:00,purchase,11500628,,unknown,jbl,46.31,512536813,0d519256-0905-45e7-b5d5-4456be91ba7e,<$50
2019-11-23 05:24:02+00:00,purchase,12707207,,unknown,nokian,87.65,512458475,70f45e51-d61e-4b0a-986a-38e0674f59ec,$50-100
2019-11-23 05:26:29+00:00,purchase,12707207,,unknown,nokian,87.65,512458475,70f45e51-d61e-4b0a-986a-38e0674f59ec,$50-100
2019-11-23 05:35:24+00:00,purchase,3600895,,appliances.kitchen.washer,indesit,244.28,515619901,4bee8aba-296f-4134-ad69-35417a611f44,$200-500
2019-11-23 05:37:10+00:00,purchase,1004856,,electronics.smartphone,samsung,126.26,513622981,08b6c6e1-f26a-42bc-8e3a-a0c526df976f,$100-200
2019-11-23 05:37:44+00:00,purchase,1004833,,electronics.smartphone,samsung,169.95,515619901,4bee8aba-296f-4134-ad69-35417a611f44,$100-200
2019-11-23 05:39:43+00:00,purchase,18000921,,unknown,samsung,7.7,515619901,4bee8aba-296f-4134-ad69-35417a611f44,<$50
2019-11-23 05:52:46+00:00,purchase,1004873,,electronics.smartphone,samsung,349.29,521802197,c241abdc-598c-4a5e-89e1-edf0ea44e4e1,$200-500
2019-11-23 05:59:54+00:00,purchase,11500628,,unknown,jbl,46.31,512536813,465894d2-9b75-4f0a-98f8-2f8de1e2d53e,<$50
2019-11-23 06:49:53+00:00,purchase,3801063,,appliances.iron,philips,97.79,513090947,31badd0d-2eb1-4589-b06d-5670dd289afb,$50-100
2019-11-23 06:51:38+00:00,purchase,3801134,,appliances.iron,elenberg,16.71,513090947,31badd0d-2eb1-4589-b06d-5670dd289afb,<$50
2019-11-23 06:57:33+00:00,purchase,22700068,,unknown,force,94.96,540605071,c57a88ca-e912-4591-8496-8fa00a9ce540,$50-100
2019-11-23 07:13:53+00:00,purchase,23000081,,unknown,,48.39,559783349,07f196f6-0a81-47df-aca3-89bd4b65ad0a,<$50
2019-11-23 07:19:42+00:00,purchase,1005115,,electronics.smartphone,apple,916.37,539958828,a1c71771-678c-4e03-a168-9f6d9b629212,$500-1000
2019-11-23 07:24:43+00:00,purchase,1004767,,electronics.smartphone,samsung,246.96,546771421,9d2e5e7b-ce6e-41c7-9bd2-fbbcfc32fd66,$200-500
2019-11-23 07:45:08+00:00,purchase,1005129,,electronics.smartphone,apple,1312.26,517509341,3bae18a3-3e20-4cf1-8bd0-d5d8d0d2ca42,>$1000
2019-11-23 07:47:55+00:00,purchase,1004237,,electronics.smartphone,apple,1207.21,517509341,f62eaa27-72cc-487e-b87c-91af785bfb6d,>$1000
2019-11-23 07:48:09+00:00,purchase,1801690,,electronics.video.tv,samsung,406.05,535178925,9ec2eb93-c284-484b-816c-cbdeec54e9ec,$200-500
2019-11-23 07:50:08+00:00,purchase,1004226,,electronics.smartphone,apple,998.74,517509341,f62eaa27-72cc-487e-b87c-91af785bfb6d,$500-1000
2019-11-23 07:52:57+00:00,purchase,1004249,,electronics.smartphone,apple,771.71,517509341,f62eaa27-72cc-487e-b87c-91af785bfb6d,$500-1000
2019-11-23 07:53:25+00:00,purchase,100011675,,unknown,omabelle,1750.37,517461958,b36e1033-730d-45e1-9941-977a7d71a5e7,>$1000
2019-11-23 08:21:01+00:00,purchase,1005209,,electronics.smartphone,apple,463.31,527037229,d9b9dc3e-7707-4bae-9780-003132f3aceb,$200-500
2019-11-23 08:31:14+00:00,purchase,100005932,,unknown,hotwheels,21.52,550960521,54501b75-d57d-48c5-a975-6389042bd824,<$50
2019-11-23 08:33:10+00:00,purchase,100005932,,unknown,hotwheels,21.52,550960521,54501b75-d57d-48c5-a975-6389042bd824,<$50
2019-11-23 08:38:05+00:00,purchase,1004856,,electronics.smartphone,samsung,126.22,516780905,594f7824-9e79-4f98-8371-ae36ba4e4aba,$100-200
2019-11-23 08:38:10+00:00,purchase,1004870,,electronics.smartphone,samsung,291.84,546771421,d7570f75-e7df-4fde-8834-12cd0ba31f3f,$200-500
2019-11-23 09:13:55+00:00,purchase,4803397,,electronics.audio.headphone,jbl,33.21,518641266,804df3b4-4262-400e-862b-afb1fcb11c94,<$50
2019-11-23 09:25:40+00:00,purchase,4700597,,auto.accessories.videoregister,mio,63.06,513624741,7162ebaa-a6c9-49af-abef-bac1560b1bab,$50-100
2019-11-23 09:53:53+00:00,purchase,4804056,,electronics.audio.headphone,apple,164.48,513743483,e63bfed4-38d2-44b6-93e8-2a540fcf53d5,$100-200
2019-11-23 09:56:55+00:00,purchase,1004856,,electronics.smartphone,samsung,126.22,516610377,14ba64f1-b3c0-4b38-84b5-cc796fb4cae8,$100-200
2019-11-23 09:57:54+00:00,purchase,1004768,,electronics.smartphone,samsung,246.96,533604671,a1b8b895-5b6f-4811-8aa3-f29be747a8b5,$200-500
2019-11-23 09:58:46+00:00,purchase,26400756,,unknown,,325.36,562709204,7a27e621-70b2-4fc4-a33f-c762e6718216,$200-500
2019-11-23 10:05:12+00:00,purchase,1005160,,electronics.smartphone,xiaomi,198.84,516651834,ef203a1a-41a7-4af0-aa8d-7d9c51cec208,$100-200
2019-11-23 10:10:41+00:00,purchase,13300845,,unknown,askona,252.0,515919776,b0a7db32-7420-45b7-93e5-18028142fb09,$200-500
2019-11-23 10:45:40+00:00,purchase,26800034,,unknown,gf,545.7,533799459,48cf0434-a6d0-4785-a872-f61bc4976aad,$500-1000
2019-11-23 11:01:06+00:00,purchase,12702930,,unknown,cordiant,35.78,514333653,27bf97ab-ca6a-465e-a30e-1b567e4b967f,<$50
2019-11-23 11:33:10+00:00,purchase,1004565,,electronics.smartphone,huawei,164.7,547577735,d1edb4b2-20ef-4738-ac59-157a3acc822e,$100-200
2019-11-23 11:40:35+00:00,purchase,1005119,,electronics.smartphone,apple,1003.6,520907653,bc4d1f12-7b99-40d1-8347-c7c79a5529e6,>$1000
2019-11-23 12:19:44+00:00,purchase,1005119,,electronics.smartphone,apple,1003.6,520907653,9495eb2d-cca7-4726-8314-c690a60833d6,>$1000
2019-11-23 12:54:10+00:00,purchase,3701162,,appliances.environment.vacuum,bosch,95.21,529357039,3b7fd04e-0fb4-42ab-9203-9286047ea09b,$50-100
2019-11-23 13:04:45+00:00,purchase,1005177,,electronics.smartphone,samsung,849.16,518691613,882796bd-1b00-445d-ae7c-eb7e25b2952e,$500-1000
2019-11-23 13:36:55+00:00,purchase,1005102,,electronics.smartphone,xiaomi,447.98,530450452,59524f82-f5ad-4b19-877c-dbf145898ee8,$200-500
2019-11-23 13:46:10+00:00,purchase,1004767,,electronics.smartphone,samsung,246.96,546367892,187189e2-3774-46e0-ac9a-0f5096df70a8,$200-500
2019-11-23 13:51:55+00:00,purchase,3700861,,appliances.environment.vacuum,lg,90.07,537484346,3f476afe-9ec4-4dc6-a6c8-f66bd4fe432f,$50-100
2019-11-23 14:15:43+00:00,purchase,1304096,,computers.notebook,dell,710.78,553451701,42cd4f39-a3a1-4c18-898e-d4b929f7ac3f,$500-1000
2019-11-23 14:17:49+00:00,purchase,1004838,,electronics.smartphone,oppo,154.42,553170002,3d4f0876-0b0a-4ec1-bd27-48ef857a4b67,$100-200
2019-11-23 16:21:51+00:00,purchase,39600016,,unknown,smartrike,133.08,532448577,e8a611fb-2821-46b8-bca3-def6c095161e,$100-200
2019-11-23 18:02:32+00:00,purchase,26200067,,unknown,,180.7,513035863,806bc726-c4b9-4ced-84b2-cea88640f1f1,$100-200
2019-11-23 19:21:22+00:00,purchase,12700729,,unknown,viatti,32.69,515609224,88f49031-3ff3-445c-806a-0296b93d908b,<$50
2019-11-24 03:16:06+00:00,purchase,13104593,,unknown,trebl,70.01,557555796,c99a56f6-ca06-478d-8d46-2cc160a45529,$50-100
2019-11-24 04:30:00+00:00,purchase,1005116,,electronics.smartphone,apple,1003.36,514560743,de61e445-105f-ee61-ed08-c23643b25a7c,>$1000
2019-11-24 04:39:38+00:00,purchase,1201247,,electronics.tablet,prestigio,51.2,547577735,e8677334-ed28-4bd6-af4d-d25d727d5f62,$50-100
2019-11-24 04:44:33+00:00,purchase,1005252,,electronics.smartphone,oppo,308.63,512700114,1aeeaea9-397f-4415-92be-605312337135,$200-500
2019-11-24 05:31:11+00:00,purchase,1005121,,electronics.smartphone,apple,951.9,519511293,e5db2ead-9575-48aa-829e-76e876865595,$500-1000
2019-11-24 05:37:21+00:00,purchase,26500314,,unknown,lucente,256.89,519511293,e5db2ead-9575-48aa-829e-76e876865595,$200-500
2019-11-24 05:46:55+00:00,purchase,1005203,,electronics.smartphone,xiaomi,105.01,526679237,6d8d880b-2a42-490c-b010-e20dc3831792,$100-200
2019-11-24 06:28:53+00:00,purchase,1005116,,electronics.smartphone,apple,1003.24,514560743,de61e445-105f-ee61-ed08-c23643b25a7c,>$1000
2019-11-24 06:39:09+00:00,purchase,1004833,,electronics.smartphone,samsung,169.89,521802197,0d528487-006b-4a35-ba7e-723b2d3889a3,$100-200
2019-11-24 06:54:56+00:00,purchase,1005177,,electronics.smartphone,samsung,849.16,518691613,34eb26ba-f8bb-41f3-bae9-0ea0b3ae2b0b,$500-1000
2019-11-24 06:56:52+00:00,purchase,1004870,,electronics.smartphone,samsung,291.6,518691613,34eb26ba-f8bb-41f3-bae9-0ea0b3ae2b0b,$200-500
2019-11-24 07:25:14+00:00,purchase,1004834,,electronics.smartphone,samsung,169.14,561953113,f3912396-30dc-4a20-a5c9-7dfd0ef38890,$100-200
2019-11-24 07:35:16+00:00,purchase,3801203,,appliances.iron,philips,131.2,560074483,91005dcc-c384-4b0f-8d12-41b77889c65f,$100-200
2019-11-24 07:37:32+00:00,purchase,3801203,,appliances.iron,philips,131.2,560074483,91005dcc-c384-4b0f-8d12-41b77889c65f,$100-200
2019-11-24 07:39:53+00:00,purchase,12701420,,unknown,,64.35,513187239,8eca8394-07fe-4e9c-b8ea-0a55cc25d8e9,$50-100
2019-11-24 08:10:12+00:00,purchase,1004209,,electronics.smartphone,samsung,88.29,552463824,5f4b73cd-ff26-417e-971c-567fc9eacc10,$50-100
2019-11-24 09:30:23+00:00,purchase,5300157,,unknown,philips,37.56,513687415,5767fa7b-3ad0-4a7d-9c49-86bc561dadd9,<$50
2019-11-24 09:46:48+00:00,purchase,1002528,,electronics.smartphone,apple,534.63,533155108,57560570-af69-420d-b210-bc6e0247393d,$500-1000
2019-11-24 09:48:14+00:00,purchase,1307004,,computers.notebook,lenovo,290.59,561865536,bbf63d2b-2ae0-4559-97c4-d75b5ca4068b,$200-500
2019-11-24 11:02:42+00:00,purchase,1004856,,electronics.smartphone,samsung,126.17,519543524,e622be93-9e49-4cd0-bff7-f151642d0663,$100-200
2019-11-24 11:34:12+00:00,purchase,1002524,,electronics.smartphone,apple,532.83,512472005,8c0d64ef-57b0-42fc-90f7-9dc9c3d68b76,$500-1000
2019-11-24 12:01:10+00:00,purchase,7203256,,unknown,lego,51.46,512485635,2f1076f8-32b5-4746-9b55-3650b8deb872,$50-100
2019-11-24 13:13:26+00:00,purchase,1005003,,electronics.smartphone,huawei,237.33,547577735,159c842c-7744-4987-91f0-775b8ce664c2,$200-500
2019-11-24 13:29:30+00:00,purchase,2501943,,appliances.kitchen.oven,artel,51.07,528445313,129b5acc-09b5-47f0-a174-8d04e6f73c72,$50-100
2019-11-24 13:34:59+00:00,purchase,10700177,,unknown,sony,9.76,512865001,7f2244c8-7d7f-4bd1-a039-d5d7f55c5058,<$50
2019-11-24 13:44:54+00:00,purchase,10700706,,unknown,sony,9.76,512865001,7f2244c8-7d7f-4bd1-a039-d5d7f55c5058,<$50
2019-11-24 13:47:38+00:00,purchase,10700135,,unknown,sony,9.76,512865001,7f2244c8-7d7f-4bd1-a039-d5d7f55c5058,<$50
2019-11-24 13:53:57+00:00,purchase,16600297,,unknown,rivertoys,123.56,514899731,bf571dd3-8f6e-43d8-ad66-b204d60744d3,$100-200
2019-11-24 14:09:33+00:00,purchase,1801689,,electronics.video.tv,samsung,269.99,553217513,411d036a-d7a8-43d8-96d8-d97ff41727ff,$200-500
2019-11-24 14:35:21+00:00,purchase,1005119,,electronics.smartphone,apple,1003.6,520907653,83531b4f-a40d-4c12-bc4f-56043b2733ce,>$1000
2019-11-24 15:19:07+00:00,purchase,1307352,,computers.notebook,acer,411.83,516373776,b4c75ac4-a87d-40b0-9837-fac242c88537,$200-500
2019-11-24 15:56:34+00:00,purchase,5000493,,appliances.sewing_machine,janome,115.57,514487938,a59b7145-bdb9-4710-a312-518b4fd60a3a,$100-200
2019-11-24 16:06:19+00:00,purchase,1004856,,electronics.smartphone,samsung,126.17,563961633,af75437b-38bc-4578-acf5-c94b743da6f0,$100-200
2019-11-24 16:22:59+00:00,purchase,1005161,,electronics.smartphone,xiaomi,198.31,563719408,7f8141e2-91c9-4e44-933e-bd4fcb46d461,$100-200
2019-11-24 16:24:27+00:00,purchase,4804055,,electronics.audio.headphone,apple,202.81,565086933,e9b979e1-bdaa-454a-a3f9-fdad80d5be32,$200-500
2019-11-24 16:24:39+00:00,purchase,1200947,,electronics.tablet,samsung,102.47,563719408,7f8141e2-91c9-4e44-933e-bd4fcb46d461,$100-200
2019-11-24 16:29:26+00:00,purchase,1005195,,electronics.smartphone,xiaomi,104.63,516373776,84ffd0fc-6b88-421a-9992-722d3bbd4b7a,$100-200
2019-11-24 16:32:25+00:00,purchase,1004446,,electronics.smartphone,samsung,89.3,516373776,84ffd0fc-6b88-421a-9992-722d3bbd4b7a,$50-100
2019-11-24 16:34:37+00:00,purchase,5000223,,appliances.sewing_machine,janome,125.87,561508063,ed439787-600b-47db-800e-b2ec3cd063aa,$100-200
2019-11-24 17:17:51+00:00,purchase,2702277,,appliances.kitchen.refrigerators,lg,486.47,502778793,d205f3e9-3cb1-4ca7-8b5d-b8a20b3a0d01,$200-500
2019-11-24 18:29:35+00:00,purchase,12707445,,unknown,triangle,54.57,525182027,102ea8ad-fce1-4455-b8bd-0cf428ae1265,$50-100
2019-11-24 18:43:48+00:00,purchase,26300094,,unknown,lucente,562.69,515609224,52089205-83de-473e-ae9a-c6e57839a77c,$500-1000
2019-11-24 18:57:35+00:00,purchase,12708393,,unknown,goodyear,77.22,515226193,79752219-2db0-4463-a6e7-0d5454e0f3e7,$50-100
2019-11-25 02:34:40+00:00,purchase,1005135,,electronics.smartphone,apple,1656.93,539958828,565892a0-a455-4981-a97c-a0aecfc0da3f,>$1000
2019-11-25 05:16:19+00:00,purchase,1005135,,electronics.smartphone,apple,1656.93,516728599,05848a5e-fa21-416e-b7c5-bc7c7e299c9b,>$1000
2019-11-25 05:17:44+00:00,purchase,1307543,,computers.notebook,lenovo,283.12,561865536,faefb1df-0a03-4410-a012-421cb26cb11a,$200-500
2019-11-25 05:28:21+00:00,purchase,42600178,,unknown,sparta,40.41,515619901,af9ff433-2120-4c64-8108-43e522eb148d,<$50
2019-11-25 05:30:55+00:00,purchase,1005105,,electronics.smartphone,apple,1362.69,539958828,9eed6555-e67f-4a0d-9c0e-7009d6b52b7b,>$1000
2019-11-25 05:42:21+00:00,purchase,1004903,,electronics.smartphone,huawei,110.42,519543524,8880f3ee-54d7-4d0a-ad28-15dcb082facd,$100-200
2019-11-25 05:55:40+00:00,purchase,1005264,,electronics.smartphone,xiaomi,179.62,534802291,95bb3e3b-0eec-4be0-8d8b-d1e4edb069f8,$100-200
2019-11-25 06:28:54+00:00,purchase,3801416,,appliances.iron,philips,102.94,543127493,0bc4e929-d1a1-49bc-8294-04dd861ff7a3,$100-200
2019-11-25 07:00:40+00:00,purchase,1004870,,electronics.smartphone,samsung,291.51,515846667,9cc2cfc9-42f2-4afe-8f01-d6f9a8a555df,$200-500
2019-11-25 07:07:29+00:00,purchase,1004856,,electronics.smartphone,samsung,126.17,560078353,824208f4-6620-4293-82b0-e6dbc7e3e35c,$100-200
2019-11-25 07:12:19+00:00,purchase,1004856,,electronics.smartphone,samsung,126.17,560078353,824208f4-6620-4293-82b0-e6dbc7e3e35c,$100-200
2019-11-25 07:19:08+00:00,purchase,1801690,,electronics.video.tv,samsung,395.59,535178925,e7d47292-58b2-4338-a130-d176725f2cd1,$200-500
2019-11-25 07:22:09+00:00,purchase,1004209,,electronics.smartphone,samsung,88.26,560704516,02199b60-2b7e-4d7d-9836-1cd576de154a,$50-100
2019-11-25 07:26:04+00:00,purchase,12711198,,unknown,triangle,84.69,550493128,584583a4-be72-4061-ae0e-e2b51ab7514a,$50-100
2019-11-25 08:29:54+00:00,purchase,100008063,,unknown,sven,8.42,514988140,ebea7b3d-3b12-444e-9e59-95a31c8eb9af,<$50
2019-11-25 08:30:05+00:00,purchase,26400278,,unknown,lucente,289.84,564427758,b70e0cd0-5c55-4274-b296-a9ee8f24391b,$200-500
2019-11-25 08:50:38+00:00,purchase,10600073,,unknown,,20.57,540663731,0add80f6-bdcb-44da-bc4f-0a4c402df602,<$50
2019-11-25 08:50:38+00:00,purchase,4804056,,electronics.audio.headphone,apple,164.42,544490764,852e4054-acc1-4727-85b9-68b5217b86cb,$100-200
2019-11-25 08:57:26+00:00,purchase,4100277,,unknown,sony,437.31,564719562,5b9ff70b-06fc-4710-958e-cbad0325fe1b,$200-500
2019-11-25 09:11:43+00:00,purchase,12720500,,unknown,sunwide,77.22,550493128,d2f8dcb6-2528-4348-ba20-03fc4b463499,$50-100
2019-11-25 09:18:38+00:00,purchase,12500046,,unknown,dewalt,108.8,533751482,9ad213be-26de-49ab-9872-7ac10c3a3080,$100-200
2019-11-25 09:20:21+00:00,purchase,12500561,,unknown,,48.65,533751482,9ad213be-26de-49ab-9872-7ac10c3a3080,<$50
2019-11-25 09:24:37+00:00,purchase,1307032,,computers.notebook,asus,669.23,533751482,9ad213be-26de-49ab-9872-7ac10c3a3080,$500-1000
2019-11-25 09:27:56+00:00,purchase,4803399,,electronics.audio.headphone,jbl,41.16,533751482,9ad213be-26de-49ab-9872-7ac10c3a3080,<$50
2019-11-25 09:43:26+00:00,purchase,1005104,,electronics.smartphone,apple,972.87,520470540,af64149b-84f9-457a-b434-71c1cb8e190b,$500-1000
2019-11-25 09:59:37+00:00,purchase,16300037,,unknown,kukmara,36.01,514166453,b0525323-46fb-46ba-aa63-80288e282a73,<$50
2019-11-25 10:05:39+00:00,purchase,4100129,,unknown,sony,437.31,564719562,4b8d7184-8bde-41cd-8bef-adf57ece7367,$200-500
2019-11-25 10:16:02+00:00,purchase,1005107,,electronics.smartphone,apple,1002.86,520907653,8f1b0c93-483b-4273-856f-6380316a2edb,>$1000
2019-11-25 10:22:47+00:00,purchase,1005107,,electronics.smartphone,apple,1002.86,520907653,8f1b0c93-483b-4273-856f-6380316a2edb,>$1000
2019-11-25 10:28:18+00:00,purchase,10502209,,unknown,hasbro,36.01,512816475,17fa6595-af4f-4f57-b2cf-8b4c05637686,<$50
2019-11-25 13:03:15+00:00,purchase,1005119,,electronics.smartphone,apple,1003.6,520907653,50e94f19-090f-46ef-b954-774df8443657,>$1000
2019-11-25 13:29:40+00:00,purchase,1004870,,electronics.smartphone,samsung,291.49,514532779,beb1d4b1-2585-4e60-9a63-5cbe1a4bd39c,$200-500
2019-11-25 15:00:13+00:00,purchase,1002524,,electronics.smartphone,apple,532.83,513926131,83bc6169-f044-4619-b08f-0929220ed1fb,$500-1000
2019-11-25 15:15:22+00:00,purchase,1004836,,electronics.smartphone,samsung,229.71,530340101,f4816f25-2490-41a2-8340-e98550ba8498,$200-500
2019-11-25 15:56:22+00:00,purchase,8700252,,appliances.personal.hair_cutter,elenberg,14.13,515897096,3ba47ad2-5617-47c4-a4cd-22cbfcdabe4d,<$50
2019-11-25 16:18:30+00:00,purchase,1004250,,electronics.smartphone,apple,869.65,523348068,42566e9f-46ab-43a5-ba5c-36361026d2eb,$500-1000
2019-11-25 16:27:40+00:00,purchase,1004767,,electronics.smartphone,samsung,246.96,564044955,9c91ae7b-8a3e-4135-9a1b-f35e984d0a94,$200-500
2019-11-25 16:28:47+00:00,purchase,11200512,,appliances.personal.scales,xiaomi,43.76,514075715,12cec96f-2ca4-45ea-a363-f36853bfb9d7,<$50
2019-11-25 16:47:48+00:00,purchase,12720201,,unknown,compasal,38.35,513985927,3f8ee025-e979-4e1f-afcd-3a1d6cc9ba86,<$50
2019-11-25 16:49:27+00:00,purchase,1004856,,electronics.smartphone,samsung,126.12,540780473,d5871cfa-ea08-457b-8a9e-340a5535c674,$100-200
2019-11-25 16:57:13+00:00,purchase,10701043,,unknown,ubisoft,20.59,512865001,b796cbf9-0c8a-4d91-a9ce-b1ca5ad75b10,<$50
2019-11-25 16:58:26+00:00,purchase,10701043,,unknown,ubisoft,20.59,512865001,b796cbf9-0c8a-4d91-a9ce-b1ca5ad75b10,<$50
2019-11-25 17:00:37+00:00,purchase,10701043,,unknown,ubisoft,20.59,512865001,65eb3133-5926-4bdc-a588-18efb80dab40,<$50
2019-11-25 17:50:26+00:00,purchase,4804600,,electronics.audio.headphone,sony,30.61,512657316,fb4000c2-10fc-44bc-8fa4-518f227eaa9b,<$50
2019-11-25 17:53:38+00:00,purchase,10700973,,unknown,bethesda,7.72,512865001,9e8e1508-1f32-4f3e-a317-799a54dd239f,<$50
2019-11-25 18:13:51+00:00,purchase,1005003,,electronics.smartphone,huawei,236.75,547577735,d7e9f6c7-6e0d-4d17-8c59-fee341698e70,$200-500
2019-11-25 18:15:51+00:00,purchase,1005003,,electronics.smartphone,huawei,236.75,547577735,d7e9f6c7-6e0d-4d17-8c59-fee341698e70,$200-500
2019-11-25 18:31:23+00:00,purchase,4804690,,electronics.audio.headphone,,48.88,551940905,bfe775fc-ad52-4762-b317-6d4cd5382263,<$50
2019-11-25 19:14:10+00:00,purchase,1004246,,electronics.smartphone,apple,761.67,532786569,8589bc3e-f06c-4ca9-882c-8c4e5bba4753,$500-1000
2019-11-25 19:44:11+00:00,purchase,5801655,,electronics.audio.subwoofer,element,115.81,543970806,151815ce-7895-4352-9d54-1ad112b8c65a,$100-200
2019-11-25 22:10:55+00:00,purchase,6100130,,auto.accessories.radar,ibox,61.78,539180438,f638cafe-eed8-441b-8f2f-dc603a8d04b6,$50-100
2019-11-26 03:56:15+00:00,purchase,19700004,,unknown,kabrita,37.77,514567436,3346c1ac-dcd7-4495-b986-6a05039810d9,<$50
2019-11-26 04:09:27+00:00,purchase,12600018,,appliances.kitchen.grill,delonghi,386.08,515427524,fe19eb04-cf58-47b6-abd1-e21449ccd84e,$200-500
2019-11-26 04:40:54+00:00,purchase,1005107,,electronics.smartphone,apple,1002.86,520907653,16182850-28e4-4ad1-92f4-28920da405ba,>$1000
2019-11-26 04:43:09+00:00,purchase,1005119,,electronics.smartphone,apple,1003.6,520907653,16182850-28e4-4ad1-92f4-28920da405ba,>$1000
2019-11-26 04:55:42+00:00,purchase,26026982,,unknown,,6.04,512550965,ff1f399a-fd56-4c12-8ae0-bdea25dfe920,<$50
2019-11-26 05:24:32+00:00,purchase,1004856,,electronics.smartphone,samsung,126.05,559787883,96599df6-b700-4ee7-98b8-06d9bb933c34,$100-200
2019-11-26 05:39:57+00:00,purchase,1801940,,electronics.video.tv,haier,231.64,528000083,c128ceba-06c8-4c30-bce3-ac69be720512,$200-500
2019-11-26 05:51:59+00:00,purchase,1004659,,electronics.smartphone,samsung,743.65,539958828,491ddc29-44f4-441e-8f7c-8a219327a749,$500-1000
2019-11-26 05:52:27+00:00,purchase,1005003,,electronics.smartphone,huawei,235.92,547577735,038b00c2-19aa-4a2d-a28f-de6bd24ba509,$200-500
2019-11-26 05:53:11+00:00,purchase,1005003,,electronics.smartphone,huawei,235.92,547577735,038b00c2-19aa-4a2d-a28f-de6bd24ba509,$200-500
2019-11-26 06:03:16+00:00,purchase,1002634,,electronics.smartphone,apple,384.53,551656992,24342d6f-a638-41e8-a403-4041cbf56f4f,$200-500
2019-11-26 06:33:54+00:00,purchase,1004542,,electronics.smartphone,tp-link,102.7,559787883,822750d6-410e-4d9f-a5b5-661933dd9320,$100-200
2019-11-26 07:02:22+00:00,purchase,2900905,,appliances.kitchen.microwave,,69.24,553451701,8a2f43c9-6f2a-4f53-8800-9062e27e47c7,$50-100
2019-11-26 07:15:10+00:00,purchase,1004833,,electronics.smartphone,samsung,169.88,514355755,797b44d2-477b-4fbe-9853-82246302bfb2,$100-200
2019-11-26 07:26:52+00:00,purchase,17302784,,unknown,,93.92,515418474,4e3ebb4c-4b84-4f36-9c46-d4ea7670ed15,$50-100
2019-11-26 07:32:17+00:00,purchase,1005203,,electronics.smartphone,xiaomi,104.25,563065907,cc2cb060-6653-4897-af3b-f4d146827b6f,$100-200
2019-11-26 07:40:56+00:00,purchase,15700176,,unknown,bts,257.15,520472087,7c0d8f18-77c0-421e-b0bb-e9b170333b53,$200-500
2019-11-26 07:41:46+00:00,purchase,1801690,,electronics.video.tv,samsung,406.03,535178925,c3ee5936-052b-4f5d-82ce-69e714fa75f1,$200-500
2019-11-26 07:47:17+00:00,purchase,1004872,,electronics.smartphone,samsung,283.12,527170009,8e135ac7-34a6-49c3-9825-695d7a79144c,$200-500
2019-11-26 07:54:46+00:00,purchase,11300008,,electronics.telephone,panasonic,31.51,513183310,efa30090-d030-4f52-acf1-446e0f304733,<$50
2019-11-26 07:56:04+00:00,purchase,1004720,,electronics.smartphone,huawei,124.88,518529032,878af014-0127-4f91-873c-8dffa523c7cf,$100-200
2019-11-26 08:07:19+00:00,purchase,6700995,,computers.components.videocards,gigabyte,347.24,546782799,1458e1b8-63ff-41db-ad90-54c47ea254ae,$200-500
2019-11-26 08:30:10+00:00,purchase,13101456,,unknown,skad,185.54,515619901,25aa4fc3-616a-4ae9-af9e-5eec57d109ac,$100-200
2019-11-26 08:31:02+00:00,purchase,1004833,,electronics.smartphone,samsung,168.69,546771421,a0f94ba5-c9b5-4f2d-b524-f93727e8bbee,$100-200
2019-11-26 08:31:06+00:00,purchase,15600016,,unknown,,456.61,520472087,04bdd386-f2dd-4495-afdd-c6d0b66c5b4f,$200-500
2019-11-26 08:39:44+00:00,purchase,12703498,,unknown,cordiant,40.93,515619901,5ca760bc-a8f4-466d-81bf-f89b45e32b15,<$50
2019-11-26 08:44:24+00:00,purchase,2800351,,appliances.kitchen.refrigerators,almacom,180.7,543026867,f4e01ba0-c02b-4976-8d62-0de70c864aeb,$100-200
2019-11-26 08:54:45+00:00,purchase,1004750,,electronics.smartphone,samsung,194.34,530555558,d3b91625-3a72-477e-b909-d2b4673e236a,$100-200
2019-11-26 09:26:47+00:00,purchase,100013285,,unknown,rusgoldart,274.4,565638775,3cee207e-480b-4b74-aa75-19ed286d9e2d,$200-500
2019-11-26 09:42:08+00:00,purchase,26300087,,unknown,lucente,244.02,565638775,fcf30132-fb21-4b79-9c71-57ec164cf534,$200-500
2019-11-26 09:57:59+00:00,purchase,12719307,,unknown,tunga,36.04,558601050,ae4b0dcc-04ec-4db0-abf1-286765ffc369,<$50
2019-11-26 10:19:59+00:00,purchase,1004857,,electronics.smartphone,samsung,125.91,519535589,f900986c-3a7d-495f-88fe-ade7a0930d75,$100-200
2019-11-26 10:24:20+00:00,purchase,12703498,,unknown,cordiant,40.93,515619901,811083cf-325f-4d2f-bb9d-e0ad873b1d74,<$50
2019-11-26 10:45:39+00:00,purchase,4300149,,unknown,polaris,35.78,513624741,e3c6a596-6b84-436a-8052-30a997066529,<$50
2019-11-26 11:08:46+00:00,purchase,6700995,,computers.components.videocards,gigabyte,347.24,546782799,47ccba34-7630-4a3c-b15d-2a33b7ae9585,$200-500
2019-11-26 11:26:00+00:00,purchase,21400929,,electronics.clocks,casio,45.82,541340295,e47fdc2a-46c4-4833-a7ab-63826fe1732e,<$50
